621
456
364
321
293
154
171
439
393
328
339
330
170
181
429
376
356
304
292
148
136
466
369
304
355
261
169
179
307
217
184
153
105
79
40
54
95
109
152
157
219
685
555
437
384
397
352
179
160
481
435
415
391
383
190
158
505
393
390
351
399
194
156
462
374
373
395
344
182
173
520
378
374
375
345
202
169
528
416
338
376
359
163
149
512
412
337
309
273
141
133
255
617
414
418
340
174
191
517
453
370
388
357
179
180
491
404
375
395
314
177
180
489
280
287
282
262
142
125
240
559
407
320
346
158
172
476
379
329
360
323
180
149
445
378
327
340
320
167
180
454
368
351
304
277
177
163
451
383
319
278
289
173
154
420
309
279
129
145
202
453
434
393
316
324
296
175
162
439
333
293
323
258
128
200
467
351
312
304
277
159
192
484
361
337
310
313
176
165
453
363
308
330
339
172
184
425
371
283
359
279
168
173
424
360
292
276
291
172
147
416
361
308
308
303
174
173
469
330
314
342
277
173
166
476
327
298
317
233
137
151
467
330
281
279
274
162
167
444
351
321
327
284
156
171
546
354
314
333
285
162
164
458
317
257
117
137
226
506
457
364
356
328
285
176
150
500
375
285
286
183
99
121
