6071
4805
7557
6628
6944
6556
6979
6359
6124
6657
7092
6342
5991
6353
8024
7508
7771
7372
7460
7444
6956
7736
8402
8072
7136
9247
9629
8734
9492
7889
8450
6772
5794
6767
7614
7632
8450
6547
9099
8571
9389
7642
9281
8317
8346
9291
9059
8970
7811
8803
10064
9414
9877
9867
10297
9297
9413
9769
9327
9243
9605
7111
9782
8431
8706
8857
9311
8643
9769
8906
9435
8986
9133
7962
10416
9467
9600
8644
8933
9119
8838
9188
